"term";"estimate";"std.error";"statistic";"p.value";"conf.low";"conf.high";"case";"model";"null.deviance";"df.null";"logLik";"AIC";"BIC";"deviance";"df.residual";"nobs";"dependent";"cause"
"83";"scale(hr_anual)";0.987509092022873;0.0485855535583898;-0.258710135356777;0.79585889885903;0.897794239942036;1.08616501805571;"10% in each extreme of PM2.5 excluded";"deathsAdj_RSP.rsd";173.212679989821;82;-288.949473586967;607.898947173933;644.181556290882;84.9331909423512;69;83;"deathsAdj_RSP";"Pulmonary (all J)"
"84";"scale(heating_degree_15_winter)";1.02813806584061;0.0291286611792487;0.952651518601917;0.340766665006745;0.970977238832987;1.08860898239969;"10% in each extreme of PM2.5 excluded";"deathsAdj_RSP.rsd";173.212679989821;82;-288.949473586967;607.898947173933;644.181556290882;84.9331909423512;69;83;"deathsAdj_RSP";"Pulmonary (all J)"
"85";"(Intercept)";0.00512628810455635;0.0613726700949905;-85.9238068003442;0;0.00454537200398619;0.00578064789607175;"Base";"deathsAdj_AllCauses.rsd";250.925190278373;104;-506.310243743887;1042.62048748777;1082.42989274014;99.2742273990764;91;105;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"86";"mp25_10um";1.02390010203733;0.0224072833692382;1.0540753586672;0.291848416769765;0.979967405368749;1.06982907482622;"Base";"deathsAdj_AllCauses.rsd";250.925190278373;104;-506.310243743887;1042.62048748777;1082.42989274014;99.2742273990764;91;105;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"87";"scale(urbanDensity)";0.987742370557438;0.009766068520378;-1.26288011977983;0.206632265492615;0.96896732183176;1.00689281622783;"Base";"deathsAdj_AllCauses.rsd";250.925190278373;104;-506.310243743887;1042.62048748777;1082.42989274014;99.2742273990764;91;105;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"88";"scale(perc_female)";1.02437777038897;0.0470817666152099;0.51156480972182;0.608955619296498;0.93315901474243;1.12412192086245;"Base";"deathsAdj_AllCauses.rsd";250.925190278373;104;-506.310243743887;1042.62048748777;1082.42989274014;99.2742273990764;91;105;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"89";"scale(perc_ethnicityOrig)";1.00252099385643;0.0211291472781286;0.119163421450174;0.905145885565291;0.961903888592195;1.0448486320338;"Base";"deathsAdj_AllCauses.rsd";250.925190278373;104;-506.310243743887;1042.62048748777;1082.42989274014;99.2742273990764;91;105;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"90";"scale(perc_rural)";0.987816786314627;0.0276943738458403;-0.442618325701744;0.65804182729804;0.935571903741859;1.04280789127027;"Base";"deathsAdj_AllCauses.rsd";250.925190278373;104;-506.310243743887;1042.62048748777;1082.42989274014;99.2742273990764;91;105;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"91";"scale(perc_woodHeating)";1.00464190833662;0.0258562996704696;0.179111781798304;0.85784993106805;0.954951615786284;1.05696190728598;"Base";"deathsAdj_AllCauses.rsd";250.925190278373;104;-506.310243743887;1042.62048748777;1082.42989274014;99.2742273990764;91;105;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"92";"scale(log(income_median))";0.980194420716341;0.0215025793953167;-0.930322736639122;0.352204009092927;0.939812594271675;1.02234029574339;"Base";"deathsAdj_AllCauses.rsd";250.925190278373;104;-506.310243743887;1042.62048748777;1082.42989274014;99.2742273990764;91;105;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"93";"scale(perc_less_highschool)";0.922567040319256;0.0222982040196318;-3.61442711727869;0.000301012476069016;0.883134349218046;0.963738644894516;"Base";"deathsAdj_AllCauses.rsd";250.925190278373;104;-506.310243743887;1042.62048748777;1082.42989274014;99.2742273990764;91;105;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"94";"scale(perc_fonasa_AB)";1.06422156035476;0.0207488143238043;2.99986310960432;0.00270100966740091;1.02182047955121;1.10838031336178;"Base";"deathsAdj_AllCauses.rsd";250.925190278373;104;-506.310243743887;1042.62048748777;1082.42989274014;99.2742273990764;91;105;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"95";"scale(perc_fonasa_CD)";1.03852731946987;0.0116954572348904;3.23233798321019;0.00122781739194473;1.01504169847828;1.0625403250745;"Base";"deathsAdj_AllCauses.rsd";250.925190278373;104;-506.310243743887;1042.62048748777;1082.42989274014;99.2742273990764;91;105;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"96";"scale(perc_overcrowding_medium)";1.06000536730479;0.0149390377253847;3.90078482144919;9.58813466378039e-05;1.02960154937551;1.09134055188307;"Base";"deathsAdj_AllCauses.rsd";250.925190278373;104;-506.310243743887;1042.62048748777;1082.42989274014;99.2742273990764;91;105;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"97";"scale(hr_anual)";0.984681448572832;0.013343248402127;-1.15692162169236;0.247304384062227;0.959226105669026;1.01072747693294;"Base";"deathsAdj_AllCauses.rsd";250.925190278373;104;-506.310243743887;1042.62048748777;1082.42989274014;99.2742273990764;91;105;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"98";"scale(heating_degree_15_winter)";0.995111701759084;0.0196074302353192;-0.249919800366709;0.802649370538196;0.957544936442751;1.03414999228463;"Base";"deathsAdj_AllCauses.rsd";250.925190278373;104;-506.310243743887;1042.62048748777;1082.42989274014;99.2742273990764;91;105;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"99";"(Intercept)";0.0013561069423384;0.0720951247003679;-91.5892337239931;0;0.00117712668907651;0.00156156577419681;"Base";"deathsAdj_CAN.rsd";146.648447365495;104;-373.567027267069;777.134054534137;816.9434597865;67.1631847028376;91;105;"deathsAdj_CAN";"CAN"
"100";"mp25_10um";1.02288110742372;0.0255522421910044;0.885372818526441;0.375955587533436;0.972928717455012;1.07543015742776;"Base";"deathsAdj_CAN.rsd";146.648447365495;104;-373.567027267069;777.134054534137;816.9434597865;67.1631847028376;91;105;"deathsAdj_CAN";"CAN"
"101";"scale(urbanDensity)";0.967586624767944;0.0103284626706904;-3.19024471432931;0.0014215236837932;0.94819320765233;0.987370736296184;"Base";"deathsAdj_CAN.rsd";146.648447365495;104;-373.567027267069;777.134054534137;816.9434597865;67.1631847028376;91;105;"deathsAdj_CAN";"CAN"
"102";"scale(perc_female)";1.04759663188344;0.0372323431761483;1.24887704078828;0.21171005023722;0.974007361500094;1.12706493736291;"Base";"deathsAdj_CAN.rsd";146.648447365495;104;-373.567027267069;777.134054534137;816.9434597865;67.1631847028376;91;105;"deathsAdj_CAN";"CAN"
"103";"scale(perc_ethnicityOrig)";0.992511664254812;0.0237615654907738;-0.316330760907704;0.751751465155681;0.947082458881487;1.03954494284052;"Base";"deathsAdj_CAN.rsd";146.648447365495;104;-373.567027267069;777.134054534137;816.9434597865;67.1631847028376;91;105;"deathsAdj_CAN";"CAN"
"104";"scale(perc_rural)";0.96976930884743;0.0349124189428852;-0.879259089737748;0.379260812185297;0.905330910453259;1.03811435276088;"Base";"deathsAdj_CAN.rsd";146.648447365495;104;-373.567027267069;777.134054534137;816.9434597865;67.1631847028376;91;105;"deathsAdj_CAN";"CAN"
"105";"scale(perc_woodHeating)";1.02292493164031;0.0285995606878104;0.792533281146102;0.428049793992821;0.967105374725735;1.08183905378169;"Base";"deathsAdj_CAN.rsd";146.648447365495;104;-373.567027267069;777.134054534137;816.9434597865;67.1631847028376;91;105;"deathsAdj_CAN";"CAN"
"106";"scale(log(income_median))";1.00158521920866;0.0235573449951882;0.0672386499955648;0.946391716483187;0.956395712479438;1.04891979948777;"Base";"deathsAdj_CAN.rsd";146.648447365495;104;-373.567027267069;777.134054534137;816.9434597865;67.1631847028376;91;105;"deathsAdj_CAN";"CAN"
"107";"scale(perc_less_highschool)";0.927082592738627;0.0266366021484728;-2.8424278801673;0.00447713592944509;0.879882126774691;0.976722478312183;"Base";"deathsAdj_CAN.rsd";146.648447365495;104;-373.567027267069;777.134054534137;816.9434597865;67.1631847028376;91;105;"deathsAdj_CAN";"CAN"
"108";"scale(perc_fonasa_AB)";1.07279025817618;0.0235643438160801;2.98174957668914;0.00286606331837911;1.0244541539623;1.12359224189591;"Base";"deathsAdj_CAN.rsd";146.648447365495;104;-373.567027267069;777.134054534137;816.9434597865;67.1631847028376;91;105;"deathsAdj_CAN";"CAN"
"109";"scale(perc_fonasa_CD)";1.03923085129788;0.0130350724570901;2.95210276784698;0.0031561786918067;1.01304483075313;1.06615410269508;"Base";"deathsAdj_CAN.rsd";146.648447365495;104;-373.567027267069;777.134054534137;816.9434597865;67.1631847028376;91;105;"deathsAdj_CAN";"CAN"
"110";"scale(perc_overcrowding_medium)";1.02705922116253;0.0151014463283418;1.76801565437893;0.0770582866467616;0.997018701931606;1.05782159870735;"Base";"deathsAdj_CAN.rsd";146.648447365495;104;-373.567027267069;777.134054534137;816.9434597865;67.1631847028376;91;105;"deathsAdj_CAN";"CAN"
"111";"scale(hr_anual)";0.986517635397307;0.0145693807712709;-0.931685234887645;0.351499219247103;0.95881201311369;1.0151677242851;"Base";"deathsAdj_CAN.rsd";146.648447365495;104;-373.567027267069;777.134054534137;816.9434597865;67.1631847028376;91;105;"deathsAdj_CAN";"CAN"
"112";"scale(heating_degree_15_winter)";0.989903502828358;0.0226337375384003;-0.448348951538639;0.653901377369616;0.946874114412032;1.03472308437144;"Base";"deathsAdj_CAN.rsd";146.648447365495;104;-373.567027267069;777.134054534137;816.9434597865;67.1631847028376;91;105;"deathsAdj_CAN";"CAN"
"113";"(Intercept)";0.00190383094829644;0.0834116517298095;-75.0960687663217;0;0.00161608913427235;0.00224197707088206;"Base";"deathsAdj_CDP.rsd";218.370718937178;104;-443.69291970953;917.385839419061;957.195244671423;94.6202017624147;91;105;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"114";"mp25_10um";1.06432444241708;0.030444143065499;2.04769342294295;0.0405900487076461;1.00267869910703;1.12982876313828;"Base";"deathsAdj_CDP.rsd";218.370718937178;104;-443.69291970953;917.385839419061;957.195244671423;94.6202017624147;91;105;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"115";"scale(urbanDensity)";0.977679050380066;0.0129376540747305;-1.74481648850771;0.0810168177294045;0.953130475257466;1.00287202817774;"Base";"deathsAdj_CDP.rsd";218.370718937178;104;-443.69291970953;917.385839419061;957.195244671423;94.6202017624147;91;105;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"116";"scale(perc_female)";1.07420565930435;0.0581383379228804;1.23122657823685;0.218238133498406;0.957496354147662;1.20464020069303;"Base";"deathsAdj_CDP.rsd";218.370718937178;104;-443.69291970953;917.385839419061;957.195244671423;94.6202017624147;91;105;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"117";"scale(perc_ethnicityOrig)";0.972455257995737;0.0284046147405518;-0.98333358876191;0.325443283975838;0.919756356029769;1.02795796467483;"Base";"deathsAdj_CDP.rsd";218.370718937178;104;-443.69291970953;917.385839419061;957.195244671423;94.6202017624147;91;105;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"118";"scale(perc_rural)";1.06019084858692;0.0375939302562845;1.55474400670349;0.120007049357325;0.984783307444574;1.14094622921956;"Base";"deathsAdj_CDP.rsd";218.370718937178;104;-443.69291970953;917.385839419061;957.195244671423;94.6202017624147;91;105;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"119";"scale(perc_woodHeating)";0.956705470151828;0.0347628310642171;-1.27319027909678;0.202950529209678;0.893505683598015;1.0244027161096;"Base";"deathsAdj_CDP.rsd";218.370718937178;104;-443.69291970953;917.385839419061;957.195244671423;94.6202017624147;91;105;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"120";"scale(log(income_median))";0.952757736958567;0.0288731887987973;-1.67610924233681;0.0937167967436246;0.90036230314696;1.00825225997914;"Base";"deathsAdj_CDP.rsd";218.370718937178;104;-443.69291970953;917.385839419061;957.195244671423;94.6202017624147;91;105;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"121";"scale(perc_less_highschool)";0.896341658087093;0.0304479321912675;-3.59412334382666;0.000325485627613497;0.844347508746732;0.951463549920049;"Base";"deathsAdj_CDP.rsd";218.370718937178;104;-443.69291970953;917.385839419061;957.195244671423;94.6202017624147;91;105;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"122";"scale(perc_fonasa_AB)";1.05677191875586;0.0278204759700638;1.98482951820722;0.0471634421635944;1.00076789630356;1.11594668700807;"Base";"deathsAdj_CDP.rsd";218.370718937178;104;-443.69291970953;917.385839419061;957.195244671423;94.6202017624147;91;105;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"123";"scale(perc_fonasa_CD)";1.03360383841819;0.0156646496212415;2.10994618318054;0.0348629916414169;1.0023800932366;1.06579982482782;"Base";"deathsAdj_CDP.rsd";218.370718937178;104;-443.69291970953;917.385839419061;957.195244671423;94.6202017624147;91;105;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"124";"scale(perc_overcrowding_medium)";1.09083092230054;0.0194913354177124;4.46042910869371;8.17957126091431e-06;1.05007388333217;1.13318905371964;"Base";"deathsAdj_CDP.rsd";218.370718937178;104;-443.69291970953;917.385839419061;957.195244671423;94.6202017624147;91;105;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"125";"scale(hr_anual)";0.984073668275578;0.0179303449085;-0.895382586359783;0.370582606104918;0.949854997250777;1.01944270169894;"Base";"deathsAdj_CDP.rsd";218.370718937178;104;-443.69291970953;917.385839419061;957.195244671423;94.6202017624147;91;105;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"126";"scale(heating_degree_15_winter)";0.99471077291714;0.0267560199701235;-0.198208275016729;0.842882113401662;0.943711957033721;1.04839126252861;"Base";"deathsAdj_CDP.rsd";218.370718937178;104;-443.69291970953;917.385839419061;957.195244671423;94.6202017624147;91;105;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"127";"(Intercept)";0.00135333514281255;0.0931127934444127;-70.9374406313683;0;0.00112674760688799;0.00162462201040751;"Base";"deathsAdj_CVD.rsd";194.502106367213;104;-417.623982161536;865.247964323072;905.057369575435;93.1657675235665;91;105;"deathsAdj_CVD";"Cardiovascular (all I)"
"128";"mp25_10um";1.05842763442817;0.0340039030592276;1.66993897744224;0.0949314375915969;0.990039778212817;1.13162845959224;"Base";"deathsAdj_CVD.rsd";194.502106367213;104;-417.623982161536;865.247964323072;905.057369575435;93.1657675235665;91;105;"deathsAdj_CVD";"Cardiovascular (all I)"
"129";"scale(urbanDensity)";0.98600882000959;0.0143167031312072;-0.984163675630386;0.325035042718404;0.958610420076692;1.01420414472792;"Base";"deathsAdj_CVD.rsd";194.502106367213;104;-417.623982161536;865.247964323072;905.057369575435;93.1657675235665;91;105;"deathsAdj_CVD";"Cardiovascular (all I)"
"130";"scale(perc_female)";1.00705805204559;0.0569644088312135;0.123467630493639;0.901736805260332;0.899896284203978;1.12658934978778;"Base";"deathsAdj_CVD.rsd";194.502106367213;104;-417.623982161536;865.247964323072;905.057369575435;93.1657675235665;91;105;"deathsAdj_CVD";"Cardiovascular (all I)"
"131";"scale(perc_ethnicityOrig)";0.95766132623018;0.0311227247803347;-1.39001599315393;0.164524020902594;0.900815045205022;1.01768192132934;"Base";"deathsAdj_CVD.rsd";194.502106367213;104;-417.623982161536;865.247964323072;905.057369575435;93.1657675235665;91;105;"deathsAdj_CVD";"Cardiovascular (all I)"
"132";"scale(perc_rural)";1.02013799651175;0.0422263318770777;0.472167672556904;0.636807112350919;0.938912201144669;1.10777747476199;"Base";"deathsAdj_CVD.rsd";194.502106367213;104;-417.623982161536;865.247964323072;905.057369575435;93.1657675235665;91;105;"deathsAdj_CVD";"Cardiovascular (all I)"
"133";"scale(perc_woodHeating)";0.971520007412702;0.0388072307113293;-0.74453691993388;0.456551713998118;0.900108386022869;1.04858955545661;"Base";"deathsAdj_CVD.rsd";194.502106367213;104;-417.623982161536;865.247964323072;905.057369575435;93.1657675235665;91;105;"deathsAdj_CVD";"Cardiovascular (all I)"
"134";"scale(log(income_median))";0.930788986150305;0.0322159221910137;-2.22631156945451;0.0259933190666682;0.873738545163376;0.99161873161395;"Base";"deathsAdj_CVD.rsd";194.502106367213;104;-417.623982161536;865.247964323072;905.057369575435;93.1657675235665;91;105;"deathsAdj_CVD";"Cardiovascular (all I)"
"135";"scale(perc_less_highschool)";0.890728763724604;0.0342430409828739;-3.37923596596502;0.000726875905522637;0.832958115209518;0.952399903022934;"Base";"deathsAdj_CVD.rsd";194.502106367213;104;-417.623982161536;865.247964323072;905.057369575435;93.1657675235665;91;105;"deathsAdj_CVD";"Cardiovascular (all I)"
"136";"scale(perc_fonasa_AB)";1.04980383149118;0.031004878246932;1.56760233588788;0.116973966642097;0.987993701747497;1.11555619319049;"Base";"deathsAdj_CVD.rsd";194.502106367213;104;-417.623982161536;865.247964323072;905.057369575435;93.1657675235665;91;105;"deathsAdj_CVD";"Cardiovascular (all I)"
"137";"scale(perc_fonasa_CD)";1.02497291788129;0.0174164413525029;1.41625893389186;0.1566997065992;0.990589910714415;1.06056671297677;"Base";"deathsAdj_CVD.rsd";194.502106367213;104;-417.623982161536;865.247964323072;905.057369575435;93.1657675235665;91;105;"deathsAdj_CVD";"Cardiovascular (all I)"
"138";"scale(perc_overcrowding_medium)";1.0748277073401;0.0213044363972412;3.38710563130579;0.000706341863544599;1.03098931302898;1.12050682314156;"Base";"deathsAdj_CVD.rsd";194.502106367213;104;-417.623982161536;865.247964323072;905.057369575435;93.1657675235665;91;105;"deathsAdj_CVD";"Cardiovascular (all I)"
"139";"scale(hr_anual)";1.0009671844073;0.0200015180336915;0.0483321807973083;0.96145150794684;0.962267617103164;1.04118839140006;"Base";"deathsAdj_CVD.rsd";194.502106367213;104;-417.623982161536;865.247964323072;905.057369575435;93.1657675235665;91;105;"deathsAdj_CVD";"Cardiovascular (all I)"
"140";"scale(heating_degree_15_winter)";0.986912846598879;0.0300414068173791;-0.43851291138882;0.661014512687802;0.93027338639316;1.04686639817826;"Base";"deathsAdj_CVD.rsd";194.502106367213;104;-417.623982161536;865.247964323072;905.057369575435;93.1657675235665;91;105;"deathsAdj_CVD";"Cardiovascular (all I)"
"141";"(Intercept)";0.000145229132204292;0.205948865759714;-42.90966987404;0;9.68130103153898e-05;0.000217067085033683;"Base";"deathsAdj_LCA.rsd";108.084477667197;100;-251.06479814928;532.129596298561;571.356404051179;52.1196614368063;87;101;"deathsAdj_LCA";"LCA"
"142";"mp25_10um";1.06696844571008;0.0774708945552428;0.836719381507117;0.402750322163006;0.916725661541563;1.24208963077689;"Base";"deathsAdj_LCA.rsd";108.084477667197;100;-251.06479814928;532.129596298561;571.356404051179;52.1196614368063;87;101;"deathsAdj_LCA";"LCA"
